,parameter,metab_date,metab_stream,analysis_date,PriorMean,PriorSD,L95per,median,U95per
1591,sr,7/19/17,st9,5/23/20 12:27,NA,NA,1.901817225,1.927843493,1.953787556
1592,bymed_GPP,7/19/17,st9,5/23/20 12:27,NA,NA,NA,4.356719672,NA
1593,BS_GPP,7/19/17,st9,5/23/20 12:27,NA,NA,2.619615507,4.215119693,5.653393248
1594,accept4df,7/20/17,st9,5/23/20 14:00,NA,NA,NA,0.185095,NA
1595,pmaxr,7/20/17,st9,5/23/20 14:00,0.024289631,0.006072408,0.012695497,0.024670325,0.037488887
1596,alphar,7/20/17,st9,5/23/20 14:00,6.96E-07,1.74E-07,3.61E-07,6.98E-07,1.03E-06
1597,err,7/20/17,st9,5/23/20 14:00,-19.042618,4.760654499,-28.48273857,-19.06875142,-9.482400453
1598,Kr,7/20/17,st9,5/23/20 14:00,683,170.75,333.8285836,692.9006019,1022.088083
1599,DOgw,7/20/17,st9,5/23/20 14:00,9.256172537,3.599622653,6.654745226,9.230655427,11.73838509
1600,sr,7/20/17,st9,5/23/20 14:00,NA,NA,1.891520283,1.917088414,1.943205714
1601,bymed_GPP,7/20/17,st9,5/23/20 14:00,NA,NA,NA,4.875931729,NA
1602,BS_GPP,7/20/17,st9,5/23/20 14:00,NA,NA,2.874483473,4.744018012,6.559094588
1603,accept4df,7/21/17,st9,5/23/20 15:34,NA,NA,NA,0.18688,NA
1604,pmaxr,7/21/17,st9,5/23/20 15:34,0.034603288,0.008650822,0.019724151,0.035424633,0.053013555
1605,alphar,7/21/17,st9,5/23/20 15:34,2.15E-06,5.38E-07,1.10E-06,2.09E-06,3.22E-06
1606,err,7/21/17,st9,5/23/20 15:34,-19.79741178,4.949352945,-29.14053403,-19.5886305,-10.543959
1607,Kr,7/21/17,st9,5/23/20 15:34,683,170.75,380.8681348,702.0184575,1023.566114
1608,DOgw,7/21/17,st9,5/23/20 15:34,9.280959245,3.609261929,6.288122042,9.368317551,12.26325548
1609,sr,7/21/17,st9,5/23/20 15:34,NA,NA,1.881826299,1.90743007,1.933839851
1610,bymed_GPP,7/21/17,st9,5/23/20 15:34,NA,NA,NA,4.449087129,NA
1611,BS_GPP,7/21/17,st9,5/23/20 15:34,NA,NA,2.740130302,4.356598546,5.856469873
1612,accept4df,7/22/17,st9,5/23/20 4:40,NA,NA,NA,0.185515,NA
1613,pmaxr,7/22/17,st9,5/23/20 4:40,0.031460986,0.007865247,0.016346622,0.030313407,0.045427101
1614,alphar,7/22/17,st9,5/23/20 4:40,2.34E-06,5.85E-07,1.17E-06,2.39E-06,3.49E-06
1615,err,7/22/17,st9,5/23/20 4:40,-17.3803372,4.345084301,-25.6425745,-17.54424038,-9.43055284
1616,Kr,7/22/17,st9,5/23/20 4:40,683,170.75,375.1176322,690.1412081,1013.789304
1617,DOgw,7/22/17,st9,5/23/20 4:40,9.377518184,3.646812627,6.152961131,9.403973193,12.29415121
1618,sr,7/22/17,st9,5/23/20 4:40,NA,NA,1.887427223,1.91318124,1.939133122
1619,bymed_GPP,7/22/17,st9,5/23/20 4:40,NA,NA,NA,2.696086275,NA
1620,BS_GPP,7/22/17,st9,5/23/20 4:40,NA,NA,1.440396498,2.62012339,3.63047294
1621,accept4df,7/23/17,st9,5/23/20 6:14,NA,NA,NA,0.184265,NA
1622,pmaxr,7/23/17,st9,5/23/20 6:14,0.053765053,0.013441263,0.028960399,0.053001364,0.078529381
1623,alphar,7/23/17,st9,5/23/20 6:14,1.76E-06,4.41E-07,9.22E-07,1.78E-06,2.57E-06
1624,err,7/23/17,st9,5/23/20 6:14,-15.75791095,3.939477738,-22.35927409,-15.84297344,-8.796851691
1625,Kr,7/23/17,st9,5/23/20 6:14,683,170.75,401.0150792,718.0048646,1025.48627
1626,DOgw,7/23/17,st9,5/23/20 6:14,9.360546538,3.640212543,6.174297756,9.247094875,12.1339529
1627,sr,7/23/17,st9,5/23/20 6:14,NA,NA,1.902252834,1.927604084,1.953564207
1628,bymed_GPP,7/23/17,st9,5/23/20 6:14,NA,NA,NA,5.260686932,NA
1629,BS_GPP,7/23/17,st9,5/23/20 6:14,NA,NA,3.236169734,5.083288343,6.875372769
1630,accept4df,7/24/17,st9,5/23/20 7:48,NA,NA,NA,0.185725,NA
1631,pmaxr,7/24/17,st9,5/23/20 7:48,0.038089681,0.00952242,0.017985747,0.037750295,0.057124381
1632,alphar,7/24/17,st9,5/23/20 7:48,2.43E-06,6.08E-07,1.31E-06,2.42E-06,3.64E-06
1633,err,7/24/17,st9,5/23/20 7:48,-16.3125126,4.07812815,-23.68451393,-16.21853183,-8.765380935
1634,Kr,7/24/17,st9,5/23/20 7:48,683,170.75,370.7047633,698.0713989,1028.764297
1635,DOgw,7/24/17,st9,5/23/20 7:48,9.386924482,3.650470632,5.891811537,9.3334431,12.93235288
1636,sr,7/24/17,st9,5/23/20 7:48,NA,NA,1.890973675,1.916715756,1.942677133
1637,bymed_GPP,7/24/17,st9,5/23/20 7:48,NA,NA,NA,3.869199121,NA
1638,BS_GPP,7/24/17,st9,5/23/20 7:48,NA,NA,2.197389712,3.732394546,5.161213857
1639,accept4df,7/25/17,st9,5/23/20 9:22,NA,NA,NA,0.18599,NA
1640,pmaxr,7/25/17,st9,5/23/20 9:22,0.065411569,0.016352892,0.032463135,0.063618692,0.094045949
1641,alphar,7/25/17,st9,5/23/20 9:22,1.15E-06,2.88E-07,5.73E-07,1.12E-06,1.65E-06
1642,err,7/25/17,st9,5/23/20 9:22,-13.79252036,3.448130089,-20.3787447,-13.50902042,-6.760043668
1643,Kr,7/25/17,st9,5/23/20 9:22,683,170.75,409.0229424,705.9882504,1018.385519
1644,DOgw,7/25/17,st9,5/23/20 9:22,9.309687618,3.620434074,5.759582918,9.064126185,12.43705836
1645,sr,7/25/17,st9,5/23/20 9:22,NA,NA,1.890224012,1.915874853,1.942437467
1646,bymed_GPP,7/25/17,st9,5/23/20 9:22,NA,NA,NA,3.953254832,NA
1647,BS_GPP,7/25/17,st9,5/23/20 9:22,NA,NA,2.231108221,3.854965539,5.280668328
1648,accept4df,7/26/17,st9,5/23/20 10:56,NA,NA,NA,0.185385,NA
1649,pmaxr,7/26/17,st9,5/23/20 10:56,0.044058689,0.011014672,0.02287453,0.044529209,0.064140406
1650,alphar,7/26/17,st9,5/23/20 10:56,1.64E-06,4.11E-07,8.61E-07,1.66E-06,2.49E-06
1651,err,7/26/17,st9,5/23/20 10:56,-15.41126278,3.852815696,-22.43060994,-15.16752416,-8.478591856
1652,Kr,7/26/17,st9,5/23/20 10:56,683,170.75,399.4173793,712.9817936,1036.480023
1653,DOgw,7/26/17,st9,5/23/20 10:56,8.988708666,3.495608926,5.721845316,8.815765787,11.7741869
1654,sr,7/26/17,st9,5/23/20 10:56,NA,NA,1.864089882,1.889501531,1.915795668
1655,bymed_GPP,7/26/17,st9,5/23/20 10:56,NA,NA,NA,6.439516708,NA
1656,BS_GPP,7/26/17,st9,5/23/20 10:56,NA,NA,3.678064451,6.400012119,8.753261417
1657,accept4df,7/27/17,st9,5/23/20 12:31,NA,NA,NA,0.18421,NA
1658,pmaxr,7/27/17,st9,5/23/20 12:31,0.066632215,0.016658054,0.038660679,0.066028387,0.092666782
1659,alphar,7/27/17,st9,5/23/20 12:31,2.47E-06,6.18E-07,1.14E-06,2.42E-06,3.63E-06
1660,err,7/27/17,st9,5/23/20 12:31,-18.95507517,4.738768793,-26.42312819,-18.88029644,-10.65497944
1661,Kr,7/27/17,st9,5/23/20 12:31,683,170.75,415.5041896,712.9753581,1024.235054
1662,DOgw,7/27/17,st9,5/23/20 12:31,8.851593505,3.442286363,5.926151519,9.279304873,12.60576378
1663,sr,7/27/17,st9,5/23/20 12:31,NA,NA,1.849002606,1.87433684,1.900699037
1664,bymed_GPP,7/27/17,st9,5/23/20 12:31,NA,NA,NA,9.064366831,NA
1665,BS_GPP,7/27/17,st9,5/23/20 12:31,NA,NA,5.517723434,8.949966705,12.00598403
1666,accept4df,7/28/17,st9,5/23/20 14:06,NA,NA,NA,0.18276,NA
1667,pmaxr,7/28/17,st9,5/23/20 14:06,0.077485683,0.019371421,0.043173875,0.07451658,0.106819321
1668,alphar,7/28/17,st9,5/23/20 14:06,3.37E-06,8.43E-07,1.60E-06,3.30E-06,4.95E-06
1669,err,7/28/17,st9,5/23/20 14:06,-18.27808208,4.56952052,-26.19812294,-18.33447766,-10.0003624
1670,Kr,7/28/17,st9,5/23/20 14:06,657.7305328,164.4326332,419.3091182,697.0863027,1008.381118
1671,DOgw,7/28/17,st9,5/23/20 14:06,8.915662038,3.467201904,5.319467743,9.461371951,13.22686612
1672,sr,7/28/17,st9,5/23/20 14:06,NA,NA,1.854233217,1.879892123,1.905784141
1673,bymed_GPP,7/28/17,st9,5/23/20 14:06,NA,NA,NA,9.087969697,NA
1674,BS_GPP,7/28/17,st9,5/23/20 14:06,NA,NA,5.63226142,8.870899931,11.97870739
1675,accept4df,7/29/17,st9,5/23/20 15:40,NA,NA,NA,0.18047,NA
1676,pmaxr,7/29/17,st9,5/23/20 15:40,0.10686807,0.026717017,0.070665019,0.113438166,0.160567463
1677,alphar,7/29/17,st9,5/23/20 15:40,2.31E-06,5.77E-07,1.32E-06,2.25E-06,3.26E-06
1678,err,7/29/17,st9,5/23/20 15:40,-19.75561228,4.938903069,-28.04029901,-19.45785277,-11.21110717
1679,Kr,7/29/17,st9,5/23/20 15:40,668.1708785,167.0427196,381.1792636,660.5043986,969.6725919
1680,DOgw,7/29/17,st9,5/23/20 15:40,8.966857106,3.487111097,5.808374724,9.709702503,13.35844234
1681,sr,7/29/17,st9,5/23/20 15:40,NA,NA,1.868718531,1.89419939,1.919837262
1682,bymed_GPP,7/29/17,st9,5/23/20 15:40,NA,NA,NA,10.25775405,NA
1683,BS_GPP,7/29/17,st9,5/23/20 15:40,NA,NA,7.031808801,10.11778291,13.23237126
1684,accept4df,7/30/17,st9,5/23/20 17:09,NA,NA,NA,0.13511,NA
1685,pmaxr,7/30/17,st9,5/23/20 17:09,0.096575667,0.024143917,0.043792765,0.094079295,0.140602079
1686,alphar,7/30/17,st9,5/23/20 17:09,3.06E-06,7.64E-07,6.45E-07,1.82E-06,3.64E-06
1687,err,7/30/17,st9,5/23/20 17:09,-16.56810944,4.14202736,-22.3341993,-14.50341094,-7.283321408
1688,Kr,7/30/17,st9,5/23/20 17:09,532.9576663,133.2394166,258.6883723,501.2462869,645.7841114
1689,DOgw,7/30/17,st9,5/23/20 17:09,8.963292353,3.485724804,9.777235444,12.99536268,16.65699605
1690,sr,7/30/17,st9,5/23/20 17:09,NA,NA,1.871352903,1.89699497,1.922730472
1691,bymed_GPP,7/30/17,st9,5/23/20 17:09,NA,NA,NA,7.665712804,NA
1692,BS_GPP,7/30/17,st9,5/23/20 17:09,NA,NA,3.851444722,7.13187506,10.28683231
1693,accept4df,7/31/17,st9,5/23/20 18:37,NA,NA,NA,0.181565,NA
1694,pmaxr,7/31/17,st9,5/23/20 18:37,0.094116187,0.023529047,0.052631438,0.091700518,0.129033627
1695,alphar,7/31/17,st9,5/23/20 18:37,3.62E-06,9.06E-07,1.65E-06,3.57E-06,5.23E-06
1696,err,7/31/17,st9,5/23/20 18:37,-19.90119531,4.975298827,-28.98483564,-19.8312419,-11.3045826
1697,Kr,7/31/17,st9,5/23/20 18:37,683,170.75,422.1526645,726.153299,1019.012106
1698,DOgw,7/31/17,st9,5/23/20 18:37,8.983066986,3.493414939,4.801195941,8.964829279,12.99512537
1699,sr,7/31/17,st9,5/23/20 18:37,NA,NA,1.867610494,1.892797012,1.919162134
1700,bymed_GPP,7/31/17,st9,5/23/20 18:37,NA,NA,NA,11.68573175,NA
1701,BS_GPP,7/31/17,st9,5/23/20 18:37,NA,NA,7.104439955,11.57463939,15.5042813
1702,accept4df,8/1/17,st9,5/23/20 4:41,NA,NA,NA,0.183355,NA
1703,pmaxr,8/1/17,st9,5/23/20 4:41,0.114776608,0.028694152,0.070037408,0.111732755,0.161180061
1704,alphar,8/1/17,st9,5/23/20 4:41,3.74E-06,9.35E-07,2.10E-06,3.73E-06,5.45E-06
1705,err,8/1/17,st9,5/23/20 4:41,-23.24176538,5.810441344,-33.30000338,-22.93624308,-13.62834909
1706,Kr,8/1/17,st9,5/23/20 4:41,683,170.75,418.8242784,707.7693086,1018.67312
1707,DOgw,8/1/17,st9,5/23/20 4:41,9.056255133,3.521876996,5.400300265,9.142983559,12.96057271
1708,sr,8/1/17,st9,5/23/20 4:41,NA,NA,1.87856419,1.904090505,1.930672817
1709,bymed_GPP,8/1/17,st9,5/23/20 4:41,NA,NA,NA,14.92464586,NA
1710,BS_GPP,8/1/17,st9,5/23/20 4:41,NA,NA,9.940501678,14.47205159,19.18938028
1711,accept4df,8/2/17,st9,5/23/20 6:17,NA,NA,NA,0.18156,NA
1712,pmaxr,8/2/17,st9,5/23/20 6:17,0.094186293,0.023546573,0.055021022,0.093756039,0.134169034
1713,alphar,8/2/17,st9,5/23/20 6:17,4.04E-06,1.01E-06,2.17E-06,4.09E-06,6.01E-06
1714,err,8/2/17,st9,5/23/20 6:17,-24.07438865,6.018597163,-34.17293459,-23.16152655,-12.10527442
1715,Kr,8/2/17,st9,5/23/20 6:17,683,170.75,407.2334413,718.976499,1015.086104
1716,DOgw,8/2/17,st9,5/23/20 6:17,9.040612871,3.515793894,4.506809512,8.903357988,13.04293719
1717,sr,8/2/17,st9,5/23/20 6:17,NA,NA,1.863539823,1.889209914,1.914907824
1718,bymed_GPP,8/2/17,st9,5/23/20 6:17,NA,NA,NA,12.23384888,NA
1719,BS_GPP,8/2/17,st9,5/23/20 6:17,NA,NA,7.951607673,11.91648314,15.84715555
1720,accept4df,8/3/17,st9,5/23/20 7:51,NA,NA,NA,0.181795,NA
1721,pmaxr,8/3/17,st9,5/23/20 7:51,0.116757137,0.029189284,0.076470219,0.115903901,0.162902506
1722,alphar,8/3/17,st9,5/23/20 7:51,3.97E-06,9.93E-07,2.43E-06,4.01E-06,5.84E-06
1723,err,8/3/17,st9,5/23/20 7:51,-22.56377503,5.640943757,-32.93399874,-22.74165117,-12.71408152
1724,Kr,8/3/17,st9,5/23/20 7:51,683,170.75,413.3015194,702.677039,994.0346563
1725,DOgw,8/3/17,st9,5/23/20 7:51,9.044717968,3.517390321,4.963903099,9.15469677,13.2084589
1726,sr,8/3/17,st9,5/23/20 7:51,NA,NA,1.883592789,1.908967964,1.935325008
1727,bymed_GPP,8/3/17,st9,5/23/20 7:51,NA,NA,NA,15.25248784,NA
1728,BS_GPP,8/3/17,st9,5/23/20 7:51,NA,NA,10.68732763,15.2242135,19.65779689
1729,accept4df,8/4/17,st9,5/23/20 9:24,NA,NA,NA,0.18004,NA
1730,pmaxr,8/4/17,st9,5/23/20 9:24,0.101180105,0.025295026,0.057550315,0.099329782,0.144709264
1731,alphar,8/4/17,st9,5/23/20 9:24,3.05E-06,7.63E-07,1.79E-06,3.14E-06,4.44E-06
1732,err,8/4/17,st9,5/23/20 9:24,-25.29108597,6.322771491,-35.52138827,-25.22629774,-14.2304518
1733,Kr,8/4/17,st9,5/23/20 9:24,683,170.75,393.4599892,695.4911627,1005.52602
1734,DOgw,8/4/17,st9,5/23/20 9:24,9.05064965,3.519697086,4.974271261,9.13637591,13.4384282
1735,sr,8/4/17,st9,5/23/20 9:24,NA,NA,1.855073258,1.880642623,1.906853945
1736,bymed_GPP,8/4/17,st9,5/23/20 9:24,NA,NA,NA,11.9821232,NA
1737,BS_GPP,8/4/17,st9,5/23/20 9:24,NA,NA,7.584586051,11.53165659,15.14504892
1738,accept4df,8/5/17,st9,5/23/20 10:58,NA,NA,NA,0.180465,NA
1739,pmaxr,8/5/17,st9,5/23/20 10:58,0.129468926,0.032367231,0.076720193,0.128025356,0.184966373
1740,alphar,8/5/17,st9,5/23/20 10:58,3.79E-06,9.47E-07,2.16E-06,3.71E-06,5.30E-06
1741,err,8/5/17,st9,5/23/20 10:58,-26.3796094,6.59490235,-37.67829722,-26.06122104,-15.23467278
1742,Kr,8/5/17,st9,5/23/20 10:58,683,170.75,389.351266,696.1339772,1010.428718
1743,DOgw,8/5/17,st9,5/23/20 10:58,9.043287609,3.51683407,4.878378112,9.298808467,13.52367853
1744,sr,8/5/17,st9,5/23/20 10:58,NA,NA,1.854710014,1.880536169,1.906544347
1745,bymed_GPP,8/5/17,st9,5/23/20 10:58,NA,NA,NA,13.1614129,NA
1746,BS_GPP,8/5/17,st9,5/23/20 10:58,NA,NA,8.45632476,12.8675639,16.79167162
1747,accept4df,8/6/17,st9,5/23/20 12:32,NA,NA,NA,0.179845,NA
1748,pmaxr,8/6/17,st9,5/23/20 12:32,0.108221797,0.027055449,0.063268447,0.107375166,0.152362516
1749,alphar,8/6/17,st9,5/23/20 12:32,6.57E-06,1.64E-06,3.71E-06,6.57E-06,9.71E-06
1750,err,8/6/17,st9,5/23/20 12:32,-25.40108499,6.350271247,-35.07391179,-25.43266721,-14.6154784
1751,Kr,8/6/17,st9,5/23/20 12:32,683,170.75,402.8407441,709.7580585,1006.427781
1752,DOgw,8/6/17,st9,5/23/20 12:32,9.099217013,3.538584394,5.026138507,9.323914629,13.45412556
1753,sr,8/6/17,st9,5/23/20 12:32,NA,NA,1.861642777,1.887498686,1.913324066
1754,bymed_GPP,8/6/17,st9,5/23/20 12:32,NA,NA,NA,12.80416593,NA
1755,BS_GPP,8/6/17,st9,5/23/20 12:32,NA,NA,8.174912717,12.52172066,16.70876767
1756,accept4df,8/7/17,st9,5/23/20 14:06,NA,NA,NA,0.17993,NA
1757,pmaxr,8/7/17,st9,5/23/20 14:06,0.078783623,0.019695906,0.044647452,0.073582258,0.103805152
1758,alphar,8/7/17,st9,5/23/20 14:06,6.01E-06,1.50E-06,3.29E-06,6.01E-06,8.81E-06
1759,err,8/7/17,st9,5/23/20 14:06,-14.93284065,3.733210162,-21.57063422,-14.76521139,-7.863212254
1760,Kr,8/7/17,st9,5/23/20 14:06,499.2425838,124.810646,297.1806124,515.427994,749.2663573
1761,DOgw,8/7/17,st9,5/23/20 14:06,9.152536757,3.55931985,6.327987203,9.755524005,13.44842205
1762,sr,8/7/17,st9,5/23/20 14:06,NA,NA,1.884555726,1.910175837,1.936558917
1763,bymed_GPP,8/7/17,st9,5/23/20 14:06,NA,NA,NA,8.721075922,NA
1764,BS_GPP,8/7/17,st9,5/23/20 14:06,NA,NA,5.508587834,8.640888958,11.79699812
1765,accept4df,8/8/17,st9,5/23/20 15:40,NA,NA,NA,0.180365,NA
1766,pmaxr,8/8/17,st9,5/23/20 15:40,0.079803757,0.019950939,0.046670641,0.080021502,0.116888546
1767,alphar,8/8/17,st9,5/23/20 15:40,4.05E-06,1.01E-06,2.35E-06,4.08E-06,5.99E-06
1768,err,8/8/17,st9,5/23/20 15:40,-17.3419497,4.335487425,-24.71906001,-17.13204363,-9.303621723
1769,Kr,8/8/17,st9,5/23/20 15:40,511.7296803,127.9324201,304.006523,526.8022506,783.1565801
1770,DOgw,8/8/17,st9,5/23/20 15:40,9.354464573,3.637847334,5.497984711,9.585149084,13.2137205
1771,sr,8/8/17,st9,5/23/20 15:40,NA,NA,1.860390333,1.886085052,1.912429926
1772,bymed_GPP,8/8/17,st9,5/23/20 15:40,NA,NA,NA,5.544263726,NA
1773,BS_GPP,8/8/17,st9,5/23/20 15:40,NA,NA,3.549448137,5.381270737,7.311851198
1774,accept4df,8/9/17,st9,5/23/20 4:40,NA,NA,NA,0.17255,NA
1775,pmaxr,8/9/17,st9,5/23/20 4:40,0.109856392,0.027464098,0.073584747,0.117320542,0.162601831
1776,alphar,8/9/17,st9,5/23/20 4:40,3.00E-06,7.50E-07,1.66E-06,2.84E-06,4.18E-06
1777,err,8/9/17,st9,5/23/20 4:40,-17.93936984,4.484842459,-24.54951233,-17.28073007,-9.848106526
1778,Kr,8/9/17,st9,5/23/20 4:40,488.1840927,122.0460232,286.4776816,506.4803669,718.5120508
1779,DOgw,8/9/17,st9,5/23/20 4:40,9.247889564,3.596401497,6.382994893,10.27164554,13.83531194
1780,sr,8/9/17,st9,5/23/20 4:40,NA,NA,1.859703813,1.885574304,1.911486762
1781,bymed_GPP,8/9/17,st9,5/23/20 4:40,NA,NA,NA,8.599941241,NA
1782,BS_GPP,8/9/17,st9,5/23/20 4:40,NA,NA,5.752399126,8.43826053,11.01984152
